Channel,Gain,Time (sec),Time (hr),Well,Measurement,Units,Excitation,Emission,strain,sal,las,iptg,replicate,ChanStr 
mScarletI,100,10594,2.9427777777777777,G10,0,AFU,565,595,naive_T7_2,0,0,30,3,mScarletI100565595
mScarletI,100,10594,2.9427777777777777,G11,9,AFU,565,595,naive_T7_2,0,0,100,3,mScarletI100565595
mScarletI,100,10594,2.9427777777777777,G12,6,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,10594,2.9427777777777777,H1,9,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,10594,2.9427777777777777,H2,5,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,10594,2.9427777777777777,H3,8,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,10594,2.9427777777777777,H4,0,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,10594,2.9427777777777777,H5,15,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,10594,2.9427777777777777,H6,5,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,10594,2.9427777777777777,H7,7,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,10594,2.9427777777777777,H8,4,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,10594,2.9427777777777777,H9,1,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,10594,2.9427777777777777,H10,4,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,10594,2.9427777777777777,H11,3,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,10594,2.9427777777777777,H12,9,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,A1,5,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,A2,72,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,A3,7,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,A4,18,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,A5,5,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,A6,2,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,A7,8,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,A8,9,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,A9,7,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,A10,8,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,A11,3,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,A12,4,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,B1,8,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,B2,6,AFU,565,595,mscar_diff,0,0,0,1,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,B3,37,AFU,565,595,mscar_diff,5,0,0,1,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,B4,135,AFU,565,595,mscar_diff,7.5,0,0,1,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,B5,251,AFU,565,595,mscar_diff,10,0,0,1,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,B6,282,AFU,565,595,mscar_diff,15,0,0,1,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,B7,195,AFU,565,595,mscar_diff,30,0,0,1,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,B8,5,AFU,565,595,naive_T7,0,0,0,1,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,B9,7,AFU,565,595,naive_T7,0,0,10,1,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,B10,5,AFU,565,595,naive_T7,0,0,30,1,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,B11,6,AFU,565,595,naive_T7,0,0,100,1,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,B12,6,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,C1,9,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,C2,9,AFU,565,595,mscar_diff,0,0,0,2,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,C3,22,AFU,565,595,mscar_diff,5,0,0,2,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,C4,90,AFU,565,595,mscar_diff,7.5,0,0,2,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,C5,194,AFU,565,595,mscar_diff,10,0,0,2,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,C6,292,AFU,565,595,mscar_diff,15,0,0,2,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,C7,200,AFU,565,595,mscar_diff,30,0,0,2,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,C8,8,AFU,565,595,naive_T7,0,0,0,2,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,C9,6,AFU,565,595,naive_T7,0,0,10,2,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,C10,7,AFU,565,595,naive_T7,0,0,30,2,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,C11,4,AFU,565,595,naive_T7,0,0,100,2,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,C12,12,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,D1,9,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,D2,12,AFU,565,595,mscar_diff,0,0,0,3,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,D3,32,AFU,565,595,mscar_diff,5,0,0,3,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,D4,90,AFU,565,595,mscar_diff,7.5,0,0,3,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,D5,176,AFU,565,595,mscar_diff,10,0,0,3,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,D6,273,AFU,565,595,mscar_diff,15,0,0,3,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,D7,221,AFU,565,595,mscar_diff,30,0,0,3,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,D8,2,AFU,565,595,naive_T7,0,0,0,3,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,D9,5,AFU,565,595,naive_T7,0,0,10,3,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,D10,9,AFU,565,595,naive_T7,0,0,30,3,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,D11,7,AFU,565,595,naive_T7,0,0,100,3,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,D12,14,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,E1,11,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,E2,8,AFU,565,595,mscar_diff,0,0,0,1,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,E3,10,AFU,565,595,mscar_diff,0,0.1,0,1,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,E4,12,AFU,565,595,mscar_diff,0,0.3,0,1,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,E5,10,AFU,565,595,mscar_diff,0,1,0,1,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,E6,10,AFU,565,595,mscar_diff,0,3,0,1,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,E7,10,AFU,565,595,mscar_diff,0,10,0,1,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,E8,5,AFU,565,595,naive_T7_2,0,0,0,1,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,E9,17,AFU,565,595,naive_T7_2,0,0,10,1,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,E10,5,AFU,565,595,naive_T7_2,0,0,30,1,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,E11,1,AFU,565,595,naive_T7_2,0,0,100,1,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,E12,11,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,F1,7,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,F2,8,AFU,565,595,mscar_diff,0,0,0,2,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,F3,5,AFU,565,595,mscar_diff,0,0.1,0,2,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,F4,16,AFU,565,595,mscar_diff,0,0.3,0,2,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,F5,13,AFU,565,595,mscar_diff,0,1,0,2,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,F6,15,AFU,565,595,mscar_diff,0,3,0,2,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,F7,9,AFU,565,595,mscar_diff,0,10,0,2,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,F8,8,AFU,565,595,naive_T7_2,0,0,0,2,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,F9,13,AFU,565,595,naive_T7_2,0,0,10,2,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,F10,6,AFU,565,595,naive_T7_2,0,0,30,2,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,F11,11,AFU,565,595,naive_T7_2,0,0,100,2,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,F12,5,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,G1,8,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,G2,20,AFU,565,595,mscar_diff,0,0,0,3,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,G3,11,AFU,565,595,mscar_diff,0,0.1,0,3,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,G4,3,AFU,565,595,mscar_diff,0,0.3,0,3,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,G5,17,AFU,565,595,mscar_diff,0,1,0,3,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,G6,7,AFU,565,595,mscar_diff,0,3,0,3,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,G7,8,AFU,565,595,mscar_diff,0,10,0,3,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,G8,5,AFU,565,595,naive_T7_2,0,0,0,3,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,G9,5,AFU,565,595,naive_T7_2,0,0,10,3,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,G10,8,AFU,565,595,naive_T7_2,0,0,30,3,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,G11,4,AFU,565,595,naive_T7_2,0,0,100,3,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,G12,11,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,H1,3,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,H2,7,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,H3,8,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,H4,4,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,H5,6,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,H6,2,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,H7,2,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,H8,0,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,H9,8,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,H10,11,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,H11,6,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11194,3.1094444444444442,H12,11,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,A1,12,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,A2,71,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,A3,5,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,A4,22,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,A5,5,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,A6,1,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,A7,11,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,A8,5,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,A9,10,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,A10,7,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,A11,12,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,A12,4,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,B1,9,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,B2,5,AFU,565,595,mscar_diff,0,0,0,1,mScarletI100565595
mScarletI,100,11794,3.276111111111111,B3,45,AFU,565,595,mscar_diff,5,0,0,1,mScarletI100565595
mScarletI,100,11794,3.276111111111111,B4,156,AFU,565,595,mscar_diff,7.5,0,0,1,mScarletI100565595
mScarletI,100,11794,3.276111111111111,B5,305,AFU,565,595,mscar_diff,10,0,0,1,mScarletI100565595
mScarletI,100,11794,3.276111111111111,B6,371,AFU,565,595,mscar_diff,15,0,0,1,mScarletI100565595
mScarletI,100,11794,3.276111111111111,B7,230,AFU,565,595,mscar_diff,30,0,0,1,mScarletI100565595
mScarletI,100,11794,3.276111111111111,B8,5,AFU,565,595,naive_T7,0,0,0,1,mScarletI100565595
mScarletI,100,11794,3.276111111111111,B9,6,AFU,565,595,naive_T7,0,0,10,1,mScarletI100565595
mScarletI,100,11794,3.276111111111111,B10,15,AFU,565,595,naive_T7,0,0,30,1,mScarletI100565595
mScarletI,100,11794,3.276111111111111,B11,2,AFU,565,595,naive_T7,0,0,100,1,mScarletI100565595
mScarletI,100,11794,3.276111111111111,B12,10,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,C1,3,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,C2,10,AFU,565,595,mscar_diff,0,0,0,2,mScarletI100565595
mScarletI,100,11794,3.276111111111111,C3,39,AFU,565,595,mscar_diff,5,0,0,2,mScarletI100565595
mScarletI,100,11794,3.276111111111111,C4,113,AFU,565,595,mscar_diff,7.5,0,0,2,mScarletI100565595
mScarletI,100,11794,3.276111111111111,C5,222,AFU,565,595,mscar_diff,10,0,0,2,mScarletI100565595
mScarletI,100,11794,3.276111111111111,C6,384,AFU,565,595,mscar_diff,15,0,0,2,mScarletI100565595
mScarletI,100,11794,3.276111111111111,C7,247,AFU,565,595,mscar_diff,30,0,0,2,mScarletI100565595
mScarletI,100,11794,3.276111111111111,C8,5,AFU,565,595,naive_T7,0,0,0,2,mScarletI100565595
mScarletI,100,11794,3.276111111111111,C9,8,AFU,565,595,naive_T7,0,0,10,2,mScarletI100565595
mScarletI,100,11794,3.276111111111111,C10,7,AFU,565,595,naive_T7,0,0,30,2,mScarletI100565595
mScarletI,100,11794,3.276111111111111,C11,10,AFU,565,595,naive_T7,0,0,100,2,mScarletI100565595
mScarletI,100,11794,3.276111111111111,C12,5,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,D1,4,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,D2,12,AFU,565,595,mscar_diff,0,0,0,3,mScarletI100565595
mScarletI,100,11794,3.276111111111111,D3,36,AFU,565,595,mscar_diff,5,0,0,3,mScarletI100565595
mScarletI,100,11794,3.276111111111111,D4,118,AFU,565,595,mscar_diff,7.5,0,0,3,mScarletI100565595
mScarletI,100,11794,3.276111111111111,D5,270,AFU,565,595,mscar_diff,10,0,0,3,mScarletI100565595
mScarletI,100,11794,3.276111111111111,D6,374,AFU,565,595,mscar_diff,15,0,0,3,mScarletI100565595
mScarletI,100,11794,3.276111111111111,D7,244,AFU,565,595,mscar_diff,30,0,0,3,mScarletI100565595
mScarletI,100,11794,3.276111111111111,D8,3,AFU,565,595,naive_T7,0,0,0,3,mScarletI100565595
mScarletI,100,11794,3.276111111111111,D9,0,AFU,565,595,naive_T7,0,0,10,3,mScarletI100565595
mScarletI,100,11794,3.276111111111111,D10,5,AFU,565,595,naive_T7,0,0,30,3,mScarletI100565595
mScarletI,100,11794,3.276111111111111,D11,12,AFU,565,595,naive_T7,0,0,100,3,mScarletI100565595
mScarletI,100,11794,3.276111111111111,D12,6,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,E1,4,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,E2,7,AFU,565,595,mscar_diff,0,0,0,1,mScarletI100565595
mScarletI,100,11794,3.276111111111111,E3,13,AFU,565,595,mscar_diff,0,0.1,0,1,mScarletI100565595
mScarletI,100,11794,3.276111111111111,E4,8,AFU,565,595,mscar_diff,0,0.3,0,1,mScarletI100565595
mScarletI,100,11794,3.276111111111111,E5,19,AFU,565,595,mscar_diff,0,1,0,1,mScarletI100565595
mScarletI,100,11794,3.276111111111111,E6,17,AFU,565,595,mscar_diff,0,3,0,1,mScarletI100565595
mScarletI,100,11794,3.276111111111111,E7,12,AFU,565,595,mscar_diff,0,10,0,1,mScarletI100565595
mScarletI,100,11794,3.276111111111111,E8,5,AFU,565,595,naive_T7_2,0,0,0,1,mScarletI100565595
mScarletI,100,11794,3.276111111111111,E9,2,AFU,565,595,naive_T7_2,0,0,10,1,mScarletI100565595
mScarletI,100,11794,3.276111111111111,E10,7,AFU,565,595,naive_T7_2,0,0,30,1,mScarletI100565595
mScarletI,100,11794,3.276111111111111,E11,11,AFU,565,595,naive_T7_2,0,0,100,1,mScarletI100565595
mScarletI,100,11794,3.276111111111111,E12,4,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,F1,2,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,F2,5,AFU,565,595,mscar_diff,0,0,0,2,mScarletI100565595
mScarletI,100,11794,3.276111111111111,F3,11,AFU,565,595,mscar_diff,0,0.1,0,2,mScarletI100565595
mScarletI,100,11794,3.276111111111111,F4,5,AFU,565,595,mscar_diff,0,0.3,0,2,mScarletI100565595
mScarletI,100,11794,3.276111111111111,F5,14,AFU,565,595,mscar_diff,0,1,0,2,mScarletI100565595
mScarletI,100,11794,3.276111111111111,F6,10,AFU,565,595,mscar_diff,0,3,0,2,mScarletI100565595
mScarletI,100,11794,3.276111111111111,F7,16,AFU,565,595,mscar_diff,0,10,0,2,mScarletI100565595
mScarletI,100,11794,3.276111111111111,F8,7,AFU,565,595,naive_T7_2,0,0,0,2,mScarletI100565595
mScarletI,100,11794,3.276111111111111,F9,5,AFU,565,595,naive_T7_2,0,0,10,2,mScarletI100565595
mScarletI,100,11794,3.276111111111111,F10,3,AFU,565,595,naive_T7_2,0,0,30,2,mScarletI100565595
mScarletI,100,11794,3.276111111111111,F11,4,AFU,565,595,naive_T7_2,0,0,100,2,mScarletI100565595
mScarletI,100,11794,3.276111111111111,F12,3,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,G1,1,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,G2,14,AFU,565,595,mscar_diff,0,0,0,3,mScarletI100565595
mScarletI,100,11794,3.276111111111111,G3,10,AFU,565,595,mscar_diff,0,0.1,0,3,mScarletI100565595
mScarletI,100,11794,3.276111111111111,G4,9,AFU,565,595,mscar_diff,0,0.3,0,3,mScarletI100565595
mScarletI,100,11794,3.276111111111111,G5,7,AFU,565,595,mscar_diff,0,1,0,3,mScarletI100565595
mScarletI,100,11794,3.276111111111111,G6,7,AFU,565,595,mscar_diff,0,3,0,3,mScarletI100565595
mScarletI,100,11794,3.276111111111111,G7,12,AFU,565,595,mscar_diff,0,10,0,3,mScarletI100565595
mScarletI,100,11794,3.276111111111111,G8,9,AFU,565,595,naive_T7_2,0,0,0,3,mScarletI100565595
mScarletI,100,11794,3.276111111111111,G9,14,AFU,565,595,naive_T7_2,0,0,10,3,mScarletI100565595
mScarletI,100,11794,3.276111111111111,G10,7,AFU,565,595,naive_T7_2,0,0,30,3,mScarletI100565595
mScarletI,100,11794,3.276111111111111,G11,4,AFU,565,595,naive_T7_2,0,0,100,3,mScarletI100565595
mScarletI,100,11794,3.276111111111111,G12,6,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,H1,7,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,H2,9,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,H3,11,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,H4,6,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,H5,11,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,H6,0,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,H7,3,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,H8,6,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,H9,8,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,H10,8,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,H11,8,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,11794,3.276111111111111,H12,7,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,A1,14,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,A2,71,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,A3,7,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,A4,22,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,A5,3,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,A6,6,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,A7,10,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,A8,2,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,A9,6,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,A10,2,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,A11,6,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,A12,10,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,B1,8,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,B2,17,AFU,565,595,mscar_diff,0,0,0,1,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,B3,45,AFU,565,595,mscar_diff,5,0,0,1,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,B4,210,AFU,565,595,mscar_diff,7.5,0,0,1,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,B5,408,AFU,565,595,mscar_diff,10,0,0,1,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,B6,467,AFU,565,595,mscar_diff,15,0,0,1,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,B7,283,AFU,565,595,mscar_diff,30,0,0,1,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,B8,4,AFU,565,595,naive_T7,0,0,0,1,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,B9,6,AFU,565,595,naive_T7,0,0,10,1,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,B10,5,AFU,565,595,naive_T7,0,0,30,1,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,B11,5,AFU,565,595,naive_T7,0,0,100,1,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,B12,4,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,C1,13,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,C2,16,AFU,565,595,mscar_diff,0,0,0,2,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,C3,16,AFU,565,595,mscar_diff,5,0,0,2,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,C4,130,AFU,565,595,mscar_diff,7.5,0,0,2,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,C5,300,AFU,565,595,mscar_diff,10,0,0,2,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,C6,440,AFU,565,595,mscar_diff,15,0,0,2,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,C7,286,AFU,565,595,mscar_diff,30,0,0,2,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,C8,7,AFU,565,595,naive_T7,0,0,0,2,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,C9,16,AFU,565,595,naive_T7,0,0,10,2,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,C10,5,AFU,565,595,naive_T7,0,0,30,2,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,C11,8,AFU,565,595,naive_T7,0,0,100,2,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,C12,4,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,D1,5,AFU,565,595,BLANK,0,0,0,0,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,D2,11,AFU,565,595,mscar_diff,0,0,0,3,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,D3,28,AFU,565,595,mscar_diff,5,0,0,3,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,D4,142,AFU,565,595,mscar_diff,7.5,0,0,3,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,D5,299,AFU,565,595,mscar_diff,10,0,0,3,mScarletI100565595
mScarletI,100,12394,3.4427777777777777,D6,428,AFU,565,595,mscar_diff,15,0,0,3,mScarletI100565595
