Channel,Gain,Time (sec),Time (hr),Well,Measurement,Units,Excitation,Emission,strain,sal,las,iptg,replicate,ChanStr 
sfYFP,61,19594,5.442777777777778,G6,25,AFU,503,540,T7diff,0,1,10,3,sfYFP61503540
sfYFP,61,19594,5.442777777777778,G7,33,AFU,503,540,T7diff,0,1,30,3,sfYFP61503540
sfYFP,61,19594,5.442777777777778,G8,37,AFU,503,540,T7diff,0,1,100,3,sfYFP61503540
sfYFP,61,19594,5.442777777777778,G9,265,AFU,503,540,T7diff,30,1,0,3,sfYFP61503540
sfYFP,61,19594,5.442777777777778,G10,1701,AFU,503,540,T7diff,30,1,10,3,sfYFP61503540
sfYFP,61,19594,5.442777777777778,G11,5306,AFU,503,540,T7diff,30,1,30,3,sfYFP61503540
sfYFP,61,19594,5.442777777777778,G12,5636,AFU,503,540,T7diff,30,1,100,3,sfYFP61503540
sfYFP,61,19594,5.442777777777778,H1,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,19594,5.442777777777778,H2,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,19594,5.442777777777778,H3,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,19594,5.442777777777778,H4,6,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,19594,5.442777777777778,H5,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,19594,5.442777777777778,H6,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,19594,5.442777777777778,H7,3,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,19594,5.442777777777778,H8,2,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,19594,5.442777777777778,H9,2,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,19594,5.442777777777778,H10,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,19594,5.442777777777778,H11,1,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,19594,5.442777777777778,H12,3,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20194,5.609444444444445,A1,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20194,5.609444444444445,A2,3,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20194,5.609444444444445,A3,16,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20194,5.609444444444445,A4,55,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20194,5.609444444444445,A5,6,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20194,5.609444444444445,A6,4,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20194,5.609444444444445,A7,128,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20194,5.609444444444445,A8,2,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20194,5.609444444444445,A9,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20194,5.609444444444445,A10,5,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20194,5.609444444444445,A11,2,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20194,5.609444444444445,A12,5,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20194,5.609444444444445,B1,6,AFU,503,540,naive,0,0,0,1,sfYFP61503540
sfYFP,61,20194,5.609444444444445,B2,8,AFU,503,540,naive,0,0,10,1,sfYFP61503540
sfYFP,61,20194,5.609444444444445,B3,9,AFU,503,540,naive,0,0,30,1,sfYFP61503540
sfYFP,61,20194,5.609444444444445,B4,10,AFU,503,540,naive,0,0,100,1,sfYFP61503540
sfYFP,61,20194,5.609444444444445,B5,6,AFU,503,540,LNL,0,0,0,1,sfYFP61503540
sfYFP,61,20194,5.609444444444445,B6,12,AFU,503,540,LNL,0,0,10,1,sfYFP61503540
sfYFP,61,20194,5.609444444444445,B7,8,AFU,503,540,LNL,0,0,30,1,sfYFP61503540
sfYFP,61,20194,5.609444444444445,B8,0,AFU,503,540,LNL,0,0,100,1,sfYFP61503540
sfYFP,61,20194,5.609444444444445,B9,123,AFU,503,540,T7diff,10,1,0,1,sfYFP61503540
sfYFP,61,20194,5.609444444444445,B10,652,AFU,503,540,T7diff,10,1,10,1,sfYFP61503540
sfYFP,61,20194,5.609444444444445,B11,1220,AFU,503,540,T7diff,10,1,30,1,sfYFP61503540
sfYFP,61,20194,5.609444444444445,B12,1852,AFU,503,540,T7diff,10,1,100,1,sfYFP61503540
sfYFP,61,20194,5.609444444444445,C1,8,AFU,503,540,naive,0,0,0,2,sfYFP61503540
sfYFP,61,20194,5.609444444444445,C2,10,AFU,503,540,naive,0,0,10,2,sfYFP61503540
sfYFP,61,20194,5.609444444444445,C3,10,AFU,503,540,naive,0,0,30,2,sfYFP61503540
sfYFP,61,20194,5.609444444444445,C4,2,AFU,503,540,naive,0,0,100,2,sfYFP61503540
sfYFP,61,20194,5.609444444444445,C5,8,AFU,503,540,LNL,0,0,0,2,sfYFP61503540
sfYFP,61,20194,5.609444444444445,C6,10,AFU,503,540,LNL,0,0,10,2,sfYFP61503540
sfYFP,61,20194,5.609444444444445,C7,8,AFU,503,540,LNL,0,0,30,2,sfYFP61503540
sfYFP,61,20194,5.609444444444445,C8,11,AFU,503,540,LNL,0,0,100,2,sfYFP61503540
sfYFP,61,20194,5.609444444444445,C9,108,AFU,503,540,T7diff,10,1,0,2,sfYFP61503540
sfYFP,61,20194,5.609444444444445,C10,684,AFU,503,540,T7diff,10,1,10,2,sfYFP61503540
sfYFP,61,20194,5.609444444444445,C11,1477,AFU,503,540,T7diff,10,1,30,2,sfYFP61503540
sfYFP,61,20194,5.609444444444445,C12,2124,AFU,503,540,T7diff,10,1,100,2,sfYFP61503540
sfYFP,61,20194,5.609444444444445,D1,7,AFU,503,540,naive,0,0,0,3,sfYFP61503540
sfYFP,61,20194,5.609444444444445,D2,9,AFU,503,540,naive,0,0,10,3,sfYFP61503540
sfYFP,61,20194,5.609444444444445,D3,4,AFU,503,540,naive,0,0,30,3,sfYFP61503540
sfYFP,61,20194,5.609444444444445,D4,9,AFU,503,540,naive,0,0,100,3,sfYFP61503540
sfYFP,61,20194,5.609444444444445,D5,8,AFU,503,540,LNL,0,0,0,3,sfYFP61503540
sfYFP,61,20194,5.609444444444445,D6,7,AFU,503,540,LNL,0,0,10,3,sfYFP61503540
sfYFP,61,20194,5.609444444444445,D7,7,AFU,503,540,LNL,0,0,30,3,sfYFP61503540
sfYFP,61,20194,5.609444444444445,D8,9,AFU,503,540,LNL,0,0,100,3,sfYFP61503540
sfYFP,61,20194,5.609444444444445,D9,108,AFU,503,540,T7diff,10,1,0,3,sfYFP61503540
sfYFP,61,20194,5.609444444444445,D10,734,AFU,503,540,T7diff,10,1,10,3,sfYFP61503540
sfYFP,61,20194,5.609444444444445,D11,1577,AFU,503,540,T7diff,10,1,30,3,sfYFP61503540
sfYFP,61,20194,5.609444444444445,D12,1635,AFU,503,540,T7diff,10,1,100,3,sfYFP61503540
sfYFP,61,20194,5.609444444444445,E1,3,AFU,503,540,naive_hca,0,0,0,1,sfYFP61503540
sfYFP,61,20194,5.609444444444445,E2,8,AFU,503,540,naive_hca,0,0,10,1,sfYFP61503540
sfYFP,61,20194,5.609444444444445,E3,4,AFU,503,540,naive_hca,0,0,30,1,sfYFP61503540
sfYFP,61,20194,5.609444444444445,E4,2,AFU,503,540,naive_hca,0,0,100,1,sfYFP61503540
sfYFP,61,20194,5.609444444444445,E5,40,AFU,503,540,T7diff,0,1,0,1,sfYFP61503540
sfYFP,61,20194,5.609444444444445,E6,42,AFU,503,540,T7diff,0,1,10,1,sfYFP61503540
sfYFP,61,20194,5.609444444444445,E7,38,AFU,503,540,T7diff,0,1,30,1,sfYFP61503540
sfYFP,61,20194,5.609444444444445,E8,39,AFU,503,540,T7diff,0,1,100,1,sfYFP61503540
sfYFP,61,20194,5.609444444444445,E9,294,AFU,503,540,T7diff,30,1,0,1,sfYFP61503540
sfYFP,61,20194,5.609444444444445,E10,1910,AFU,503,540,T7diff,30,1,10,1,sfYFP61503540
sfYFP,61,20194,5.609444444444445,E11,5494,AFU,503,540,T7diff,30,1,30,1,sfYFP61503540
sfYFP,61,20194,5.609444444444445,E12,5693,AFU,503,540,T7diff,30,1,100,1,sfYFP61503540
sfYFP,61,20194,5.609444444444445,F1,2,AFU,503,540,naive_hca,0,0,0,2,sfYFP61503540
sfYFP,61,20194,5.609444444444445,F2,0,AFU,503,540,naive_hca,0,0,10,2,sfYFP61503540
sfYFP,61,20194,5.609444444444445,F3,0,AFU,503,540,naive_hca,0,0,30,2,sfYFP61503540
sfYFP,61,20194,5.609444444444445,F4,2,AFU,503,540,naive_hca,0,0,100,2,sfYFP61503540
sfYFP,61,20194,5.609444444444445,F5,32,AFU,503,540,T7diff,0,1,0,2,sfYFP61503540
sfYFP,61,20194,5.609444444444445,F6,41,AFU,503,540,T7diff,0,1,10,2,sfYFP61503540
sfYFP,61,20194,5.609444444444445,F7,37,AFU,503,540,T7diff,0,1,30,2,sfYFP61503540
sfYFP,61,20194,5.609444444444445,F8,44,AFU,503,540,T7diff,0,1,100,2,sfYFP61503540
sfYFP,61,20194,5.609444444444445,F9,303,AFU,503,540,T7diff,30,1,0,2,sfYFP61503540
sfYFP,61,20194,5.609444444444445,F10,1875,AFU,503,540,T7diff,30,1,10,2,sfYFP61503540
sfYFP,61,20194,5.609444444444445,F11,5342,AFU,503,540,T7diff,30,1,30,2,sfYFP61503540
sfYFP,61,20194,5.609444444444445,F12,5176,AFU,503,540,T7diff,30,1,100,2,sfYFP61503540
sfYFP,61,20194,5.609444444444445,G1,8,AFU,503,540,naive_hca,0,0,0,3,sfYFP61503540
sfYFP,61,20194,5.609444444444445,G2,8,AFU,503,540,naive_hca,0,0,10,3,sfYFP61503540
sfYFP,61,20194,5.609444444444445,G3,2,AFU,503,540,naive_hca,0,0,30,3,sfYFP61503540
sfYFP,61,20194,5.609444444444445,G4,5,AFU,503,540,naive_hca,0,0,100,3,sfYFP61503540
sfYFP,61,20194,5.609444444444445,G5,34,AFU,503,540,T7diff,0,1,0,3,sfYFP61503540
sfYFP,61,20194,5.609444444444445,G6,42,AFU,503,540,T7diff,0,1,10,3,sfYFP61503540
sfYFP,61,20194,5.609444444444445,G7,38,AFU,503,540,T7diff,0,1,30,3,sfYFP61503540
sfYFP,61,20194,5.609444444444445,G8,33,AFU,503,540,T7diff,0,1,100,3,sfYFP61503540
sfYFP,61,20194,5.609444444444445,G9,289,AFU,503,540,T7diff,30,1,0,3,sfYFP61503540
sfYFP,61,20194,5.609444444444445,G10,1826,AFU,503,540,T7diff,30,1,10,3,sfYFP61503540
sfYFP,61,20194,5.609444444444445,G11,5240,AFU,503,540,T7diff,30,1,30,3,sfYFP61503540
sfYFP,61,20194,5.609444444444445,G12,5995,AFU,503,540,T7diff,30,1,100,3,sfYFP61503540
sfYFP,61,20194,5.609444444444445,H1,1,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20194,5.609444444444445,H2,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20194,5.609444444444445,H3,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20194,5.609444444444445,H4,2,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20194,5.609444444444445,H5,1,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20194,5.609444444444445,H6,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20194,5.609444444444445,H7,3,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20194,5.609444444444445,H8,3,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20194,5.609444444444445,H9,3,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20194,5.609444444444445,H10,6,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20194,5.609444444444445,H11,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20194,5.609444444444445,H12,3,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20794,5.776111111111111,A1,4,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20794,5.776111111111111,A2,3,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20794,5.776111111111111,A3,14,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20794,5.776111111111111,A4,46,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20794,5.776111111111111,A5,1,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20794,5.776111111111111,A6,2,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20794,5.776111111111111,A7,130,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20794,5.776111111111111,A8,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20794,5.776111111111111,A9,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20794,5.776111111111111,A10,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20794,5.776111111111111,A11,7,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20794,5.776111111111111,A12,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20794,5.776111111111111,B1,1,AFU,503,540,naive,0,0,0,1,sfYFP61503540
sfYFP,61,20794,5.776111111111111,B2,10,AFU,503,540,naive,0,0,10,1,sfYFP61503540
sfYFP,61,20794,5.776111111111111,B3,7,AFU,503,540,naive,0,0,30,1,sfYFP61503540
sfYFP,61,20794,5.776111111111111,B4,7,AFU,503,540,naive,0,0,100,1,sfYFP61503540
sfYFP,61,20794,5.776111111111111,B5,8,AFU,503,540,LNL,0,0,0,1,sfYFP61503540
sfYFP,61,20794,5.776111111111111,B6,3,AFU,503,540,LNL,0,0,10,1,sfYFP61503540
sfYFP,61,20794,5.776111111111111,B7,5,AFU,503,540,LNL,0,0,30,1,sfYFP61503540
sfYFP,61,20794,5.776111111111111,B8,10,AFU,503,540,LNL,0,0,100,1,sfYFP61503540
sfYFP,61,20794,5.776111111111111,B9,138,AFU,503,540,T7diff,10,1,0,1,sfYFP61503540
sfYFP,61,20794,5.776111111111111,B10,715,AFU,503,540,T7diff,10,1,10,1,sfYFP61503540
sfYFP,61,20794,5.776111111111111,B11,1310,AFU,503,540,T7diff,10,1,30,1,sfYFP61503540
sfYFP,61,20794,5.776111111111111,B12,2044,AFU,503,540,T7diff,10,1,100,1,sfYFP61503540
sfYFP,61,20794,5.776111111111111,C1,2,AFU,503,540,naive,0,0,0,2,sfYFP61503540
sfYFP,61,20794,5.776111111111111,C2,14,AFU,503,540,naive,0,0,10,2,sfYFP61503540
sfYFP,61,20794,5.776111111111111,C3,15,AFU,503,540,naive,0,0,30,2,sfYFP61503540
sfYFP,61,20794,5.776111111111111,C4,4,AFU,503,540,naive,0,0,100,2,sfYFP61503540
sfYFP,61,20794,5.776111111111111,C5,13,AFU,503,540,LNL,0,0,0,2,sfYFP61503540
sfYFP,61,20794,5.776111111111111,C6,4,AFU,503,540,LNL,0,0,10,2,sfYFP61503540
sfYFP,61,20794,5.776111111111111,C7,3,AFU,503,540,LNL,0,0,30,2,sfYFP61503540
sfYFP,61,20794,5.776111111111111,C8,3,AFU,503,540,LNL,0,0,100,2,sfYFP61503540
sfYFP,61,20794,5.776111111111111,C9,132,AFU,503,540,T7diff,10,1,0,2,sfYFP61503540
sfYFP,61,20794,5.776111111111111,C10,747,AFU,503,540,T7diff,10,1,10,2,sfYFP61503540
sfYFP,61,20794,5.776111111111111,C11,1625,AFU,503,540,T7diff,10,1,30,2,sfYFP61503540
sfYFP,61,20794,5.776111111111111,C12,2286,AFU,503,540,T7diff,10,1,100,2,sfYFP61503540
sfYFP,61,20794,5.776111111111111,D1,4,AFU,503,540,naive,0,0,0,3,sfYFP61503540
sfYFP,61,20794,5.776111111111111,D2,5,AFU,503,540,naive,0,0,10,3,sfYFP61503540
sfYFP,61,20794,5.776111111111111,D3,10,AFU,503,540,naive,0,0,30,3,sfYFP61503540
sfYFP,61,20794,5.776111111111111,D4,7,AFU,503,540,naive,0,0,100,3,sfYFP61503540
sfYFP,61,20794,5.776111111111111,D5,14,AFU,503,540,LNL,0,0,0,3,sfYFP61503540
sfYFP,61,20794,5.776111111111111,D6,3,AFU,503,540,LNL,0,0,10,3,sfYFP61503540
sfYFP,61,20794,5.776111111111111,D7,1,AFU,503,540,LNL,0,0,30,3,sfYFP61503540
sfYFP,61,20794,5.776111111111111,D8,6,AFU,503,540,LNL,0,0,100,3,sfYFP61503540
sfYFP,61,20794,5.776111111111111,D9,123,AFU,503,540,T7diff,10,1,0,3,sfYFP61503540
sfYFP,61,20794,5.776111111111111,D10,788,AFU,503,540,T7diff,10,1,10,3,sfYFP61503540
sfYFP,61,20794,5.776111111111111,D11,1688,AFU,503,540,T7diff,10,1,30,3,sfYFP61503540
sfYFP,61,20794,5.776111111111111,D12,1771,AFU,503,540,T7diff,10,1,100,3,sfYFP61503540
sfYFP,61,20794,5.776111111111111,E1,0,AFU,503,540,naive_hca,0,0,0,1,sfYFP61503540
sfYFP,61,20794,5.776111111111111,E2,5,AFU,503,540,naive_hca,0,0,10,1,sfYFP61503540
sfYFP,61,20794,5.776111111111111,E3,0,AFU,503,540,naive_hca,0,0,30,1,sfYFP61503540
sfYFP,61,20794,5.776111111111111,E4,4,AFU,503,540,naive_hca,0,0,100,1,sfYFP61503540
sfYFP,61,20794,5.776111111111111,E5,50,AFU,503,540,T7diff,0,1,0,1,sfYFP61503540
sfYFP,61,20794,5.776111111111111,E6,48,AFU,503,540,T7diff,0,1,10,1,sfYFP61503540
sfYFP,61,20794,5.776111111111111,E7,45,AFU,503,540,T7diff,0,1,30,1,sfYFP61503540
sfYFP,61,20794,5.776111111111111,E8,44,AFU,503,540,T7diff,0,1,100,1,sfYFP61503540
sfYFP,61,20794,5.776111111111111,E9,313,AFU,503,540,T7diff,30,1,0,1,sfYFP61503540
sfYFP,61,20794,5.776111111111111,E10,2011,AFU,503,540,T7diff,30,1,10,1,sfYFP61503540
sfYFP,61,20794,5.776111111111111,E11,5660,AFU,503,540,T7diff,30,1,30,1,sfYFP61503540
sfYFP,61,20794,5.776111111111111,E12,5843,AFU,503,540,T7diff,30,1,100,1,sfYFP61503540
sfYFP,61,20794,5.776111111111111,F1,9,AFU,503,540,naive_hca,0,0,0,2,sfYFP61503540
sfYFP,61,20794,5.776111111111111,F2,8,AFU,503,540,naive_hca,0,0,10,2,sfYFP61503540
sfYFP,61,20794,5.776111111111111,F3,2,AFU,503,540,naive_hca,0,0,30,2,sfYFP61503540
sfYFP,61,20794,5.776111111111111,F4,4,AFU,503,540,naive_hca,0,0,100,2,sfYFP61503540
sfYFP,61,20794,5.776111111111111,F5,45,AFU,503,540,T7diff,0,1,0,2,sfYFP61503540
sfYFP,61,20794,5.776111111111111,F6,33,AFU,503,540,T7diff,0,1,10,2,sfYFP61503540
sfYFP,61,20794,5.776111111111111,F7,45,AFU,503,540,T7diff,0,1,30,2,sfYFP61503540
sfYFP,61,20794,5.776111111111111,F8,37,AFU,503,540,T7diff,0,1,100,2,sfYFP61503540
sfYFP,61,20794,5.776111111111111,F9,305,AFU,503,540,T7diff,30,1,0,2,sfYFP61503540
sfYFP,61,20794,5.776111111111111,F10,2010,AFU,503,540,T7diff,30,1,10,2,sfYFP61503540
sfYFP,61,20794,5.776111111111111,F11,5406,AFU,503,540,T7diff,30,1,30,2,sfYFP61503540
sfYFP,61,20794,5.776111111111111,F12,5198,AFU,503,540,T7diff,30,1,100,2,sfYFP61503540
sfYFP,61,20794,5.776111111111111,G1,8,AFU,503,540,naive_hca,0,0,0,3,sfYFP61503540
sfYFP,61,20794,5.776111111111111,G2,7,AFU,503,540,naive_hca,0,0,10,3,sfYFP61503540
sfYFP,61,20794,5.776111111111111,G3,5,AFU,503,540,naive_hca,0,0,30,3,sfYFP61503540
sfYFP,61,20794,5.776111111111111,G4,5,AFU,503,540,naive_hca,0,0,100,3,sfYFP61503540
sfYFP,61,20794,5.776111111111111,G5,45,AFU,503,540,T7diff,0,1,0,3,sfYFP61503540
sfYFP,61,20794,5.776111111111111,G6,45,AFU,503,540,T7diff,0,1,10,3,sfYFP61503540
sfYFP,61,20794,5.776111111111111,G7,44,AFU,503,540,T7diff,0,1,30,3,sfYFP61503540
sfYFP,61,20794,5.776111111111111,G8,42,AFU,503,540,T7diff,0,1,100,3,sfYFP61503540
sfYFP,61,20794,5.776111111111111,G9,294,AFU,503,540,T7diff,30,1,0,3,sfYFP61503540
sfYFP,61,20794,5.776111111111111,G10,1936,AFU,503,540,T7diff,30,1,10,3,sfYFP61503540
sfYFP,61,20794,5.776111111111111,G11,5350,AFU,503,540,T7diff,30,1,30,3,sfYFP61503540
sfYFP,61,20794,5.776111111111111,G12,6042,AFU,503,540,T7diff,30,1,100,3,sfYFP61503540
sfYFP,61,20794,5.776111111111111,H1,3,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20794,5.776111111111111,H2,3,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20794,5.776111111111111,H3,8,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20794,5.776111111111111,H4,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20794,5.776111111111111,H5,1,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20794,5.776111111111111,H6,1,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20794,5.776111111111111,H7,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20794,5.776111111111111,H8,14,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20794,5.776111111111111,H9,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20794,5.776111111111111,H10,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20794,5.776111111111111,H11,4,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,20794,5.776111111111111,H12,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,21394,5.942777777777778,A1,5,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,21394,5.942777777777778,A2,2,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,21394,5.942777777777778,A3,20,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,21394,5.942777777777778,A4,49,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,21394,5.942777777777778,A5,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,21394,5.942777777777778,A6,1,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,21394,5.942777777777778,A7,131,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,21394,5.942777777777778,A8,1,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,21394,5.942777777777778,A9,2,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,21394,5.942777777777778,A10,4,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,21394,5.942777777777778,A11,0,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,21394,5.942777777777778,A12,6,AFU,503,540,blank,0,0,0,0,sfYFP61503540
sfYFP,61,21394,5.942777777777778,B1,10,AFU,503,540,naive,0,0,0,1,sfYFP61503540
sfYFP,61,21394,5.942777777777778,B2,9,AFU,503,540,naive,0,0,10,1,sfYFP61503540
sfYFP,61,21394,5.942777777777778,B3,10,AFU,503,540,naive,0,0,30,1,sfYFP61503540
sfYFP,61,21394,5.942777777777778,B4,6,AFU,503,540,naive,0,0,100,1,sfYFP61503540
sfYFP,61,21394,5.942777777777778,B5,7,AFU,503,540,LNL,0,0,0,1,sfYFP61503540
sfYFP,61,21394,5.942777777777778,B6,2,AFU,503,540,LNL,0,0,10,1,sfYFP61503540
sfYFP,61,21394,5.942777777777778,B7,4,AFU,503,540,LNL,0,0,30,1,sfYFP61503540
sfYFP,61,21394,5.942777777777778,B8,13,AFU,503,540,LNL,0,0,100,1,sfYFP61503540
sfYFP,61,21394,5.942777777777778,B9,139,AFU,503,540,T7diff,10,1,0,1,sfYFP61503540
sfYFP,61,21394,5.942777777777778,B10,769,AFU,503,540,T7diff,10,1,10,1,sfYFP61503540
sfYFP,61,21394,5.942777777777778,B11,1401,AFU,503,540,T7diff,10,1,30,1,sfYFP61503540
sfYFP,61,21394,5.942777777777778,B12,2213,AFU,503,540,T7diff,10,1,100,1,sfYFP61503540
sfYFP,61,21394,5.942777777777778,C1,8,AFU,503,540,naive,0,0,0,2,sfYFP61503540
sfYFP,61,21394,5.942777777777778,C2,28,AFU,503,540,naive,0,0,10,2,sfYFP61503540
sfYFP,61,21394,5.942777777777778,C3,10,AFU,503,540,naive,0,0,30,2,sfYFP61503540
sfYFP,61,21394,5.942777777777778,C4,8,AFU,503,540,naive,0,0,100,2,sfYFP61503540
sfYFP,61,21394,5.942777777777778,C5,8,AFU,503,540,LNL,0,0,0,2,sfYFP61503540
sfYFP,61,21394,5.942777777777778,C6,11,AFU,503,540,LNL,0,0,10,2,sfYFP61503540
sfYFP,61,21394,5.942777777777778,C7,10,AFU,503,540,LNL,0,0,30,2,sfYFP61503540
sfYFP,61,21394,5.942777777777778,C8,1,AFU,503,540,LNL,0,0,100,2,sfYFP61503540
sfYFP,61,21394,5.942777777777778,C9,135,AFU,503,540,T7diff,10,1,0,2,sfYFP61503540
sfYFP,61,21394,5.942777777777778,C10,807,AFU,503,540,T7diff,10,1,10,2,sfYFP61503540
sfYFP,61,21394,5.942777777777778,C11,1714,AFU,503,540,T7diff,10,1,30,2,sfYFP61503540
sfYFP,61,21394,5.942777777777778,C12,2457,AFU,503,540,T7diff,10,1,100,2,sfYFP61503540
sfYFP,61,21394,5.942777777777778,D1,12,AFU,503,540,naive,0,0,0,3,sfYFP61503540
sfYFP,61,21394,5.942777777777778,D2,3,AFU,503,540,naive,0,0,10,3,sfYFP61503540
sfYFP,61,21394,5.942777777777778,D3,4,AFU,503,540,naive,0,0,30,3,sfYFP61503540
sfYFP,61,21394,5.942777777777778,D4,5,AFU,503,540,naive,0,0,100,3,sfYFP61503540
sfYFP,61,21394,5.942777777777778,D5,10,AFU,503,540,LNL,0,0,0,3,sfYFP61503540
sfYFP,61,21394,5.942777777777778,D6,5,AFU,503,540,LNL,0,0,10,3,sfYFP61503540
sfYFP,61,21394,5.942777777777778,D7,7,AFU,503,540,LNL,0,0,30,3,sfYFP61503540
sfYFP,61,21394,5.942777777777778,D8,11,AFU,503,540,LNL,0,0,100,3,sfYFP61503540
sfYFP,61,21394,5.942777777777778,D9,124,AFU,503,540,T7diff,10,1,0,3,sfYFP61503540
sfYFP,61,21394,5.942777777777778,D10,844,AFU,503,540,T7diff,10,1,10,3,sfYFP61503540
sfYFP,61,21394,5.942777777777778,D11,1792,AFU,503,540,T7diff,10,1,30,3,sfYFP61503540
sfYFP,61,21394,5.942777777777778,D12,1955,AFU,503,540,T7diff,10,1,100,3,sfYFP61503540
sfYFP,61,21394,5.942777777777778,E1,0,AFU,503,540,naive_hca,0,0,0,1,sfYFP61503540
sfYFP,61,21394,5.942777777777778,E2,2,AFU,503,540,naive_hca,0,0,10,1,sfYFP61503540
